id,player_type_id,player_type_name,sample_index,type,label_target,preference_signal,preference_score,rating,game_title,igdb_game_id,igdb_lookup_query,igdb_slug,igdb_source_url,igdb_match_status,game_platform,primary_genres,play_modes,title,content,preference_keywords,avoidance_keywords,notes_for_model,source,generated_at
rpg_sim_solo-030,rpg_sim_solo,RPG/시뮬레이션 솔로 선호 플레이어,30,REVIEW,mixed_preference,MIXED,0.28,3.5,Factorio,,Factorio,factorio,https://www.igdb.com/games/factorio,slug_hint_only,PC,Simulator|Strategy,Single player|Multiplayer,리뷰 - Factorio 플레이 후 남은 애매한 감정,Factorio은 취향의 경계에 있는 게임이었다. 공장 자동화가 지적인 만족을 준다는 점은 좋았지만 최적화 압박이 강해지면 생활형 감각보다 계산 피로가 커진다는 점이 오래 플레이하는 데 방해가 됐다.,SOLO_PLAY|RPG|SIMULATION|STORY_RICH|RELAXED_GRIND|EXPLORATION|AUTOMATION|SYSTEMS|OPTIMIZATION,RANKED_STRESS|TEAM_DEPENDENCY|HIGH_APM|SHORT_MATCH_LOOP|AUTOMATION|SYSTEMS|OPTIMIZATION,일부 키워드는 맞지만 마찰 요인을 함께 학습해야 한다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
rpg_sim_solo-031,rpg_sim_solo,RPG/시뮬레이션 솔로 선호 플레이어,31,JOURNAL,mixed_preference,MIXED,0.08,,Final Fantasy XIV,,Final Fantasy XIV,final-fantasy-xiv,https://www.igdb.com/games/final-fantasy-xiv,slug_hint_only,PC,RPG,MMO|Multiplayer,저널 - Final Fantasy XIV: 좋은 점과 마찰이 함께 남았다,오늘 Final Fantasy XIV을 하며 취향이 갈리는 지점을 메모했다. 메인 시나리오와 직업 성장은 매우 좋다는 좋았지만 파티 매칭과 숙제 루틴은 솔로 성향과 가끔 부딪힌다는 이유로 오래 이어 하지는 못했다.,SOLO_PLAY|RPG|SIMULATION|STORY_RICH|RELAXED_GRIND|EXPLORATION|MMORPG|CLASS_PROGRESSION,RANKED_STRESS|TEAM_DEPENDENCY|HIGH_APM|SHORT_MATCH_LOOP|MMORPG|STORY_RICH|CLASS_PROGRESSION,일부 키워드는 맞지만 마찰 요인을 함께 학습해야 한다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
rpg_sim_solo-032,rpg_sim_solo,RPG/시뮬레이션 솔로 선호 플레이어,32,REVIEW,mixed_preference,MIXED,0.18,3,Animal Crossing: New Horizons,,Animal Crossing: New Horizons,animal-crossing-new-horizons,https://www.igdb.com/games/animal-crossing-new-horizons,slug_hint_only,PC,Simulator,Single player|Multiplayer,리뷰 - Animal Crossing: New Horizons은 일부만 내 취향이었다,"Animal Crossing: New Horizons에서 재미를 느낀 순간은 있었다. 다만 실시간 제한 때문에 원하는 만큼 몰아서 하기 어렵다는 점이 반복되면서 내 핵심 취향과 거리가 생겼고, 장르 키워드는 긍정과 주의를 함께 달아야 한다.",SOLO_PLAY|RPG|SIMULATION|STORY_RICH|RELAXED_GRIND|EXPLORATION|LIFE_SIM|DECORATION|COLLECTION,RANKED_STRESS|TEAM_DEPENDENCY|HIGH_APM|SHORT_MATCH_LOOP|LIFE_SIM|DECORATION|COLLECTION,일부 키워드는 맞지만 마찰 요인을 함께 학습해야 한다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
rpg_sim_solo-033,rpg_sim_solo,RPG/시뮬레이션 솔로 선호 플레이어,33,REVIEW,negative_preference,DISLIKE,-0.58,2.5,League of Legends,,League of Legends,league-of-legends,https://www.igdb.com/games/league-of-legends,slug_hint_only,PC,MOBA|Strategy,Multiplayer,리뷰 - League of Legends은 오래 붙잡기 어려웠다,"추천 모델 관점에서 League of Legends은 부정 샘플에 가깝다. 팀 의존도와 랭크 스트레스가 너무 강하다는 요소가 내 플레이 동기를 꺾었고, 선호 장르와 감정 리듬이 맞지 않았다.",SOLO_PLAY|RPG|SIMULATION|STORY_RICH|RELAXED_GRIND|EXPLORATION|MOBA|RANKED|TEAM_DEPENDENCY,RANKED_STRESS|TEAM_DEPENDENCY|HIGH_APM|SHORT_MATCH_LOOP|MOBA|RANKED,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
rpg_sim_solo-034,rpg_sim_solo,RPG/시뮬레이션 솔로 선호 플레이어,34,JOURNAL,negative_preference,DISLIKE,-0.72,,Valorant,,Valorant,valorant,https://www.igdb.com/games/valorant,slug_hint_only,PC,Shooter|Tactical,Multiplayer,저널 - Valorant은 완성도와 별개로 내 취향 밖이었다,"오늘 Valorant을 시도했지만 금방 피로해졌다. 정밀 조준과 음성 협업 압박이 휴식 플레이와 맞지 않는다는 점이 계속 신경 쓰였고, 내가 원하는 플레이 감각과 다르다는 결론이 났다.",SOLO_PLAY|RPG|SIMULATION|STORY_RICH|RELAXED_GRIND|EXPLORATION|TACTICAL_SHOOTER|PVP|HIGH_PRESSURE,RANKED_STRESS|TEAM_DEPENDENCY|HIGH_APM|SHORT_MATCH_LOOP|TACTICAL_SHOOTER|PVP|HIGH_PRESSURE,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
rpg_sim_solo-035,rpg_sim_solo,RPG/시뮬레이션 솔로 선호 플레이어,35,REVIEW,negative_preference,DISLIKE,-0.66,2,Apex Legends,,Apex Legends,apex-legends,https://www.igdb.com/games/apex-legends,slug_hint_only,PC,Shooter,Multiplayer,리뷰 - Apex Legends에서 선호 키워드가 약하게 잡혔다,Apex Legends을 평가하면 완성도와 선호도는 따로 봐야 한다. 이동과 교전 속도는 인상적이다는 부분은 인정하지만 짧고 강한 경쟁 루프가 너무 소모적이다는 점이 더 크게 다가와 낮은 선호로 남았다.,SOLO_PLAY|RPG|SIMULATION|STORY_RICH|RELAXED_GRIND|EXPLORATION|BATTLE_ROYALE|HIGH_APM|PVP,RANKED_STRESS|TEAM_DEPENDENCY|HIGH_APM|SHORT_MATCH_LOOP|BATTLE_ROYALE|PVP,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
rpg_sim_solo-036,rpg_sim_solo,RPG/시뮬레이션 솔로 선호 플레이어,36,REVIEW,negative_preference,DISLIKE,-0.58,2.5,Counter-Strike 2,,Counter-Strike 2,counter-strike-2,https://www.igdb.com/games/counter-strike-2,slug_hint_only,PC,Shooter,Multiplayer,리뷰 - Counter-Strike 2은 오래 붙잡기 어려웠다,"추천 모델 관점에서 Counter-Strike 2은 부정 샘플에 가깝다. 실수 한 번의 부담이 커서 느긋한 몰입이 어렵다는 요소가 내 플레이 동기를 꺾었고, 선호 장르와 감정 리듬이 맞지 않았다.",SOLO_PLAY|RPG|SIMULATION|STORY_RICH|RELAXED_GRIND|EXPLORATION|TACTICAL_SHOOTER|RANKED|PRECISION,RANKED_STRESS|TEAM_DEPENDENCY|HIGH_APM|SHORT_MATCH_LOOP|TACTICAL_SHOOTER|RANKED|PRECISION,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
rpg_sim_solo-037,rpg_sim_solo,RPG/시뮬레이션 솔로 선호 플레이어,37,JOURNAL,negative_preference,DISLIKE,-0.72,,Rocket League,,Rocket League,rocket-league,https://www.igdb.com/games/rocket-league,slug_hint_only,PC,Sport|Racing,Multiplayer,저널 - Rocket League은 완성도와 별개로 내 취향 밖이었다,"오늘 Rocket League을 시도했지만 금방 피로해졌다. 순간 반응과 팀플 압박이 원하는 장르 감성과 다르다는 점이 계속 신경 쓰였고, 내가 원하는 플레이 감각과 다르다는 결론이 났다.",SOLO_PLAY|RPG|SIMULATION|STORY_RICH|RELAXED_GRIND|EXPLORATION|COMPETITIVE|SHORT_MATCH|SKILL_CEILING,RANKED_STRESS|TEAM_DEPENDENCY|HIGH_APM|SHORT_MATCH_LOOP|COMPETITIVE|SHORT_MATCH|SKILL_CEILING,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
rpg_sim_solo-038,rpg_sim_solo,RPG/시뮬레이션 솔로 선호 플레이어,38,REVIEW,negative_preference,DISLIKE,-0.66,2,Call of Duty: Modern Warfare III,,Call of Duty: Modern Warfare III,call-of-duty-modern-warfare-iii,https://www.igdb.com/games/call-of-duty-modern-warfare-iii,slug_hint_only,PC,Shooter,Single player|Multiplayer,리뷰 - Call of Duty: Modern Warfare III에서 선호 키워드가 약하게 잡혔다,Call of Duty: Modern Warfare III을 평가하면 완성도와 선호도는 따로 봐야 한다. 총기 피드백은 시원하다는 부분은 인정하지만 빠른 교전과 반복 매치가 캐릭터 성장 욕구를 채우지 못한다는 점이 더 크게 다가와 낮은 선호로 남았다.,SOLO_PLAY|RPG|SIMULATION|STORY_RICH|RELAXED_GRIND|EXPLORATION|FPS|FAST_PACE|MATCH_BASED,RANKED_STRESS|TEAM_DEPENDENCY|HIGH_APM|SHORT_MATCH_LOOP|FPS|FAST_PACE|MATCH_BASED,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
rpg_sim_solo-039,rpg_sim_solo,RPG/시뮬레이션 솔로 선호 플레이어,39,REVIEW,negative_preference,DISLIKE,-0.58,2.5,EA Sports FC 24,,EA Sports FC 24,ea-sports-fc-24,https://www.igdb.com/games/ea-sports-fc-24,slug_hint_only,PC,Sport,Single player|Multiplayer,리뷰 - EA Sports FC 24은 오래 붙잡기 어려웠다,"추천 모델 관점에서 EA Sports FC 24은 부정 샘플에 가깝다. 스포츠 경쟁 구조가 RPG나 시뮬레이션 취향과 거리가 멀다는 요소가 내 플레이 동기를 꺾었고, 선호 장르와 감정 리듬이 맞지 않았다.",SOLO_PLAY|RPG|SIMULATION|STORY_RICH|RELAXED_GRIND|EXPLORATION|SPORTS|COMPETITIVE|SEASONAL,RANKED_STRESS|TEAM_DEPENDENCY|HIGH_APM|SHORT_MATCH_LOOP|SPORTS|COMPETITIVE|SEASONAL,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
rpg_sim_solo-040,rpg_sim_solo,RPG/시뮬레이션 솔로 선호 플레이어,40,JOURNAL,negative_preference,DISLIKE,-0.72,,Mortal Kombat 1,,Mortal Kombat 1,mortal-kombat-1,https://www.igdb.com/games/mortal-kombat-1,slug_hint_only,PC,Fighting,Single player|Multiplayer,저널 - Mortal Kombat 1은 완성도와 별개로 내 취향 밖이었다,"오늘 Mortal Kombat 1을 시도했지만 금방 피로해졌다. 콤보 암기와 대전 압박이 솔로 성장형 플레이와 맞지 않는다는 점이 계속 신경 쓰였고, 내가 원하는 플레이 감각과 다르다는 결론이 났다.",SOLO_PLAY|RPG|SIMULATION|STORY_RICH|RELAXED_GRIND|EXPLORATION|FIGHTING|PVP|COMBO_EXECUTION,RANKED_STRESS|TEAM_DEPENDENCY|HIGH_APM|SHORT_MATCH_LOOP|FIGHTING|PVP|COMBO_EXECUTION,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
