id,player_type_id,player_type_name,sample_index,type,label_target,preference_signal,preference_score,rating,game_title,igdb_game_id,igdb_lookup_query,igdb_slug,igdb_source_url,igdb_match_status,game_platform,primary_genres,play_modes,title,content,preference_keywords,avoidance_keywords,notes_for_model,source,generated_at
puzzle_solo-033,puzzle_solo,퍼즐 솔로 선호 플레이어,33,REVIEW,positive_preference,LIKE,0.78,4,Islanders,,Islanders,islanders,https://www.igdb.com/games/islanders,slug_hint_only,PC,Puzzle|Strategy,Single player,리뷰 - Islanders은 퍼즐 솔로 선호 플레이어에게 잘 맞았다,"완성도보다 더 중요하게 느껴진 것은 플레이 리듬이었다. Islanders은 작은 섬에 건물을 배치하는 점수 규칙이 명료하다는 구조 덕분에 오래 붙잡기 쉬웠고, 내 선호 장르를 설명하는 대표 사례에 가깝다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|CITY_PUZZLE|MINIMALIST|PLACEMENT,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-034,puzzle_solo,퍼즐 솔로 선호 플레이어,34,JOURNAL,positive_preference,LIKE,0.84,,Carto,,Carto,carto,https://www.igdb.com/games/carto,slug_hint_only,PC,Puzzle|Adventure,Single player,저널 - Carto: 내 취향을 또렷하게 보여준 기록,"오늘 플레이한 게임은 Carto이다. 지도를 조각내 다시 붙이는 발상이 탐험과 잘 맞는다는 점이 특히 기억에 남았고, 힌트를 적게 받고 천천히 구조를 해석하는 경험을 좋아한다는 사실을 다시 확인했다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|MAP_PUZZLE|ADVENTURE|COZY,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-035,puzzle_solo,퍼즐 솔로 선호 플레이어,35,REVIEW,positive_preference,LIKE,0.9,5,Chants of Sennaar,,Chants of Sennaar,chants-of-sennaar,https://www.igdb.com/games/chants-of-sennaar,slug_hint_only,PC,Puzzle|Adventure,Single player,리뷰 - Chants of Sennaar에서 찾은 오래 붙잡을 이유,"Chants of Sennaar을 플레이하는 동안 급하게 몰아치는 느낌보다 스스로 목표를 정하는 감각이 컸다. 언어를 관찰하고 단어 의미를 추론하는 과정이 탁월하다는 점 때문에 다시 켜고 싶은 마음이 생겼고, PUZZLE, SOLO_PLAY, LOGIC 성향을 잘 설명한다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|LANGUAGE_DEDUCTION|OBSERVATION|MYSTERY,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-036,puzzle_solo,퍼즐 솔로 선호 플레이어,36,REVIEW,positive_preference,LIKE,0.95,4.5,Heaven's Vault,,Heaven's Vault,heavens-vault,https://www.igdb.com/games/heavens-vault,slug_hint_only,PC,Adventure|Puzzle,Single player,리뷰 - Heaven's Vault은 퍼즐 솔로 선호 플레이어에게 잘 맞았다,"완성도보다 더 중요하게 느껴진 것은 플레이 리듬이었다. Heaven's Vault은 고대 문자를 해석하는 과정이 느린 추리처럼 쌓인다는 구조 덕분에 오래 붙잡기 쉬웠고, 내 선호 장르를 설명하는 대표 사례에 가깝다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|LANGUAGE_DEDUCTION|NARRATIVE|ARCHAEOLOGY,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-037,puzzle_solo,퍼즐 솔로 선호 플레이어,37,JOURNAL,positive_preference,LIKE,0.78,,The Room,,The Room,the-room,https://www.igdb.com/games/the-room,slug_hint_only,PC,Puzzle,Single player,저널 - The Room: 내 취향을 또렷하게 보여준 기록,"오늘 플레이한 게임은 The Room이다. 장치 상자를 만지며 비밀을 여는 손맛이 좋다는 점이 특히 기억에 남았고, 힌트를 적게 받고 천천히 구조를 해석하는 경험을 좋아한다는 사실을 다시 확인했다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|ESCAPE_ROOM|TACTILE|MECHANICAL,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-038,puzzle_solo,퍼즐 솔로 선호 플레이어,38,REVIEW,positive_preference,LIKE,0.84,4.5,The Room Two,,The Room Two,the-room-two,https://www.igdb.com/games/the-room-two,slug_hint_only,PC,Puzzle|Adventure,Single player,리뷰 - The Room Two에서 찾은 오래 붙잡을 이유,"The Room Two을 플레이하는 동안 급하게 몰아치는 느낌보다 스스로 목표를 정하는 감각이 컸다. 여러 장치를 넘나드는 진행이 더 넓어졌다는 점 때문에 다시 켜고 싶은 마음이 생겼고, PUZZLE, SOLO_PLAY, LOGIC 성향을 잘 설명한다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|ESCAPE_ROOM|MECHANICAL|ATMOSPHERIC,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-039,puzzle_solo,퍼즐 솔로 선호 플레이어,39,REVIEW,positive_preference,LIKE,0.9,5,The Room Three,,The Room Three,the-room-three,https://www.igdb.com/games/the-room-three,slug_hint_only,PC,Puzzle|Adventure,Single player,리뷰 - The Room Three은 퍼즐 솔로 선호 플레이어에게 잘 맞았다,"완성도보다 더 중요하게 느껴진 것은 플레이 리듬이었다. The Room Three은 분기와 장치 밀도가 높아져 탐색감이 좋다는 구조 덕분에 오래 붙잡기 쉬웠고, 내 선호 장르를 설명하는 대표 사례에 가깝다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|ESCAPE_ROOM|MECHANICAL|MYSTERY,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-040,puzzle_solo,퍼즐 솔로 선호 플레이어,40,JOURNAL,positive_preference,LIKE,0.95,,The Room 4: Old Sins,,The Room 4: Old Sins,the-room-4-old-sins,https://www.igdb.com/games/the-room-4-old-sins,slug_hint_only,PC,Puzzle|Adventure,Single player,저널 - The Room 4: Old Sins: 내 취향을 또렷하게 보여준 기록,"오늘 플레이한 게임은 The Room 4: Old Sins이다. 인형집 구조가 작은 공간 퍼즐을 유기적으로 연결한다는 점이 특히 기억에 남았고, 힌트를 적게 받고 천천히 구조를 해석하는 경험을 좋아한다는 사실을 다시 확인했다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|ESCAPE_ROOM|DOLLHOUSE|TACTILE,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-041,puzzle_solo,퍼즐 솔로 선호 플레이어,41,REVIEW,positive_preference,LIKE,0.78,4,Q.U.B.E. 2,,Q.U.B.E. 2,qube-2,https://www.igdb.com/games/qube-2,slug_hint_only,PC,Puzzle|Adventure,Single player,리뷰 - Q.U.B.E. 2에서 찾은 오래 붙잡을 이유,"Q.U.B.E. 2을 플레이하는 동안 급하게 몰아치는 느낌보다 스스로 목표를 정하는 감각이 컸다. 색 블록 규칙이 일인칭 공간 퍼즐로 잘 정리된다는 점 때문에 다시 켜고 싶은 마음이 생겼고, PUZZLE, SOLO_PLAY, LOGIC 성향을 잘 설명한다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|FIRST_PERSON_PUZZLE|COLOR_RULES,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-042,puzzle_solo,퍼즐 솔로 선호 플레이어,42,REVIEW,positive_preference,LIKE,0.84,4.5,The Swapper,,The Swapper,the-swapper,https://www.igdb.com/games/the-swapper,slug_hint_only,PC,Puzzle|Platform,Single player,리뷰 - The Swapper은 퍼즐 솔로 선호 플레이어에게 잘 맞았다,"완성도보다 더 중요하게 느껴진 것은 플레이 리듬이었다. The Swapper은 복제와 의식 이동 규칙이 퍼즐과 주제를 함께 만든다는 구조 덕분에 오래 붙잡기 쉬웠고, 내 선호 장르를 설명하는 대표 사례에 가깝다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|CLONE_PUZZLE|SCI_FI|ATMOSPHERIC,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-043,puzzle_solo,퍼즐 솔로 선호 플레이어,43,JOURNAL,positive_preference,LIKE,0.9,,Human Resource Machine,,Human Resource Machine,human-resource-machine,https://www.igdb.com/games/human-resource-machine,slug_hint_only,PC,Puzzle|Simulator,Single player,저널 - Human Resource Machine: 내 취향을 또렷하게 보여준 기록,"오늘 플레이한 게임은 Human Resource Machine이다. 명령어를 조합해 문제를 해결하는 맛이 명확하다는 점이 특히 기억에 남았고, 힌트를 적게 받고 천천히 구조를 해석하는 경험을 좋아한다는 사실을 다시 확인했다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|PROGRAMMING_PUZZLE|OPTIMIZATION,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-044,puzzle_solo,퍼즐 솔로 선호 플레이어,44,REVIEW,positive_preference,LIKE,0.95,4.5,7 Billion Humans,,7 Billion Humans,7-billion-humans,https://www.igdb.com/games/7-billion-humans,slug_hint_only,PC,Puzzle|Simulator,Single player,리뷰 - 7 Billion Humans에서 찾은 오래 붙잡을 이유,"7 Billion Humans을 플레이하는 동안 급하게 몰아치는 느낌보다 스스로 목표를 정하는 감각이 컸다. 병렬 명령을 설계하는 퍼즐이 더 복잡하고 흥미롭다는 점 때문에 다시 켜고 싶은 마음이 생겼고, PUZZLE, SOLO_PLAY, LOGIC 성향을 잘 설명한다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|PROGRAMMING_PUZZLE|PARALLEL_LOGIC|OPTIMIZATION,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-045,puzzle_solo,퍼즐 솔로 선호 플레이어,45,REVIEW,positive_preference,LIKE,0.78,4,Infinifactory,,Infinifactory,infinifactory,https://www.igdb.com/games/infinifactory,slug_hint_only,PC,Puzzle|Simulator,Single player,리뷰 - Infinifactory은 퍼즐 솔로 선호 플레이어에게 잘 맞았다,"완성도보다 더 중요하게 느껴진 것은 플레이 리듬이었다. Infinifactory은 공장 라인을 설계하고 줄이는 과정이 강한 성취감을 준다는 구조 덕분에 오래 붙잡기 쉬웠고, 내 선호 장르를 설명하는 대표 사례에 가깝다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|ENGINEERING|OPTIMIZATION,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-046,puzzle_solo,퍼즐 솔로 선호 플레이어,46,JOURNAL,positive_preference,LIKE,0.84,,SpaceChem,,SpaceChem,spacechem,https://www.igdb.com/games/spacechem,slug_hint_only,PC,Puzzle|Simulator,Single player,저널 - SpaceChem: 내 취향을 또렷하게 보여준 기록,"오늘 플레이한 게임은 SpaceChem이다. 분자 생산 라인을 설계하는 논리성이 깊다는 점이 특히 기억에 남았고, 힌트를 적게 받고 천천히 구조를 해석하는 경험을 좋아한다는 사실을 다시 확인했다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|PROGRAMMING_PUZZLE|OPTIMIZATION|CHEMISTRY,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-047,puzzle_solo,퍼즐 솔로 선호 플레이어,47,REVIEW,positive_preference,LIKE,0.9,5,Snakebird,,Snakebird,snakebird,https://www.igdb.com/games/snakebird,slug_hint_only,PC,Puzzle|Indie,Single player,리뷰 - Snakebird에서 찾은 오래 붙잡을 이유,"Snakebird을 플레이하는 동안 급하게 몰아치는 느낌보다 스스로 목표를 정하는 감각이 컸다. 움직임 하나하나가 공간 추론을 강하게 요구한다는 점 때문에 다시 켜고 싶은 마음이 생겼고, PUZZLE, SOLO_PLAY, LOGIC 성향을 잘 설명한다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|HARD_PUZZLE|SOKOBAN,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-048,puzzle_solo,퍼즐 솔로 선호 플레이어,48,REVIEW,positive_preference,LIKE,0.95,4.5,Linelight,,Linelight,linelight,https://www.igdb.com/games/linelight,slug_hint_only,PC,Puzzle|Indie,Single player,리뷰 - Linelight은 퍼즐 솔로 선호 플레이어에게 잘 맞았다,"완성도보다 더 중요하게 느껴진 것은 플레이 리듬이었다. Linelight은 선 위를 따라가는 규칙이 음악처럼 변주된다는 구조 덕분에 오래 붙잡기 쉬웠고, 내 선호 장르를 설명하는 대표 사례에 가깝다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|MINIMALIST|TIMING_PUZZLE|CALM_FOCUS,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-049,puzzle_solo,퍼즐 솔로 선호 플레이어,49,JOURNAL,positive_preference,LIKE,0.78,,Maquette,,Maquette,maquette,https://www.igdb.com/games/maquette,slug_hint_only,PC,Puzzle|Adventure,Single player,저널 - Maquette: 내 취향을 또렷하게 보여준 기록,"오늘 플레이한 게임은 Maquette이다. 작은 세계와 큰 세계가 맞물리는 구조가 인상적이다는 점이 특히 기억에 남았고, 힌트를 적게 받고 천천히 구조를 해석하는 경험을 좋아한다는 사실을 다시 확인했다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|RECURSIVE_WORLD|PERSPECTIVE|NARRATIVE,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-050,puzzle_solo,퍼즐 솔로 선호 플레이어,50,REVIEW,positive_preference,LIKE,0.84,4.5,The Pedestrian,,The Pedestrian,the-pedestrian,https://www.igdb.com/games/the-pedestrian,slug_hint_only,PC,Puzzle|Platform,Single player,리뷰 - The Pedestrian에서 찾은 오래 붙잡을 이유,"The Pedestrian을 플레이하는 동안 급하게 몰아치는 느낌보다 스스로 목표를 정하는 감각이 컸다. 표지판을 잇는 방식이 깔끔한 공간 연결 퍼즐이다는 점 때문에 다시 켜고 싶은 마음이 생겼고, PUZZLE, SOLO_PLAY, LOGIC 성향을 잘 설명한다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|SIGN_PUZZLE|SPATIAL_CONNECTION|PLATFORM_PUZZLE,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-051,puzzle_solo,퍼즐 솔로 선호 플레이어,51,REVIEW,positive_preference,LIKE,0.9,5,GNOG,,GNOG,gnog,https://www.igdb.com/games/gnog,slug_hint_only,PC,Puzzle|Indie,Single player,리뷰 - GNOG은 퍼즐 솔로 선호 플레이어에게 잘 맞았다,"완성도보다 더 중요하게 느껴진 것은 플레이 리듬이었다. GNOG은 장난감 머리를 돌리고 만지는 실험성이 즐겁다는 구조 덕분에 오래 붙잡기 쉬웠고, 내 선호 장르를 설명하는 대표 사례에 가깝다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|TACTILE|VISUAL_PUZZLE|PLAYFUL,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-052,puzzle_solo,퍼즐 솔로 선호 플레이어,52,JOURNAL,positive_preference,LIKE,0.95,,Little Inferno,,Little Inferno,little-inferno,https://www.igdb.com/games/little-inferno,slug_hint_only,PC,Puzzle|Simulator,Single player,저널 - Little Inferno: 내 취향을 또렷하게 보여준 기록,"오늘 플레이한 게임은 Little Inferno이다. 물건 조합과 블랙 코미디가 묘한 추론 욕구를 만든다는 점이 특히 기억에 남았고, 힌트를 적게 받고 천천히 구조를 해석하는 경험을 좋아한다는 사실을 다시 확인했다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|COMBINATION|DARK_HUMOR|EXPERIMENTAL,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-053,puzzle_solo,퍼즐 솔로 선호 플레이어,53,REVIEW,mixed_preference,MIXED,0.18,3,Tunic,,Tunic,tunic,https://www.igdb.com/games/tunic,slug_hint_only,PC,Adventure|Puzzle,Single player,리뷰 - Tunic은 일부만 내 취향이었다,"Tunic에서 재미를 느낀 순간은 있었다. 다만 전투 난도와 반응 조작이 순수 퍼즐 집중을 방해한다는 점이 반복되면서 내 핵심 취향과 거리가 생겼고, 장르 키워드는 긍정과 주의를 함께 달아야 한다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|SECRET_LANGUAGE|METROIDBRAINIA|ACTION_ADVENTURE,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|SECRET_LANGUAGE|METROIDBRAINIA|ACTION_ADVENTURE,일부 키워드는 맞지만 마찰 요인을 함께 학습해야 한다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-054,puzzle_solo,퍼즐 솔로 선호 플레이어,54,REVIEW,mixed_preference,MIXED,0.28,3.5,Animal Well,,Animal Well,animal-well,https://www.igdb.com/games/animal-well,slug_hint_only,PC,Puzzle|Platform,Single player,리뷰 - Animal Well 플레이 후 남은 애매한 감정,Animal Well은 취향의 경계에 있는 게임이었다. 도구 조합과 비밀 발견이 깊다는 점은 좋았지만 플랫폼 조작과 어두운 탐색이 피곤한 날에는 버겁다는 점이 오래 플레이하는 데 방해가 됐다.,PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|SECRET_HUNT|METROIDBRAINIA|PLATFORM_PUZZLE,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|SECRET_HUNT|METROIDBRAINIA|PLATFORM_PUZZLE,일부 키워드는 맞지만 마찰 요인을 함께 학습해야 한다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-055,puzzle_solo,퍼즐 솔로 선호 플레이어,55,JOURNAL,mixed_preference,MIXED,0.08,,Lorelei and the Laser Eyes,,Lorelei and the Laser Eyes,lorelei-and-the-laser-eyes,https://www.igdb.com/games/lorelei-and-the-laser-eyes,slug_hint_only,PC,Puzzle|Adventure,Single player,저널 - Lorelei and the Laser Eyes: 좋은 점과 마찰이 함께 남았다,오늘 Lorelei and the Laser Eyes을 하며 취향이 갈리는 지점을 메모했다. 상징과 숫자 퍼즐의 밀도가 매우 좋다는 좋았지만 불친절한 구조 때문에 노트 정리가 필수다는 이유로 오래 이어 하지는 못했다.,PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|SYMBOLS|MYSTERY,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|DEDUCTION|SYMBOLS|MYSTERY,일부 키워드는 맞지만 마찰 요인을 함께 학습해야 한다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-056,puzzle_solo,퍼즐 솔로 선호 플레이어,56,REVIEW,mixed_preference,MIXED,0.18,3,Myst,,Myst,myst,https://www.igdb.com/games/myst,slug_hint_only,PC,Puzzle|Adventure,Single player,리뷰 - Myst은 일부만 내 취향이었다,"Myst에서 재미를 느낀 순간은 있었다. 다만 현대 퍼즐에 비해 이동과 단서 연결이 느리다는 점이 반복되면서 내 핵심 취향과 거리가 생겼고, 장르 키워드는 긍정과 주의를 함께 달아야 한다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|CLASSIC_PUZZLE|OBSERVATION|ADVENTURE,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|CLASSIC_PUZZLE|OBSERVATION|ADVENTURE,일부 키워드는 맞지만 마찰 요인을 함께 학습해야 한다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-057,puzzle_solo,퍼즐 솔로 선호 플레이어,57,REVIEW,mixed_preference,MIXED,0.28,3.5,Riven,,Riven,riven,https://www.igdb.com/games/riven,slug_hint_only,PC,Puzzle|Adventure,Single player,리뷰 - Riven 플레이 후 남은 애매한 감정,Riven은 취향의 경계에 있는 게임이었다. 세계 자체를 해석해야 하는 설계가 깊다는 점은 좋았지만 단서 밀도가 높아 짧은 세션에는 부담스럽다는 점이 오래 플레이하는 데 방해가 됐다.,PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|CLASSIC_PUZZLE|WORLD_LOGIC|OBSERVATION,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|CLASSIC_PUZZLE|WORLD_LOGIC|OBSERVATION,일부 키워드는 맞지만 마찰 요인을 함께 학습해야 한다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-058,puzzle_solo,퍼즐 솔로 선호 플레이어,58,JOURNAL,mixed_preference,MIXED,0.08,,Obduction,,Obduction,obduction,https://www.igdb.com/games/obduction,slug_hint_only,PC,Puzzle|Adventure,Single player,저널 - Obduction: 좋은 점과 마찰이 함께 남았다,오늘 Obduction을 하며 취향이 갈리는 지점을 메모했다. 낯선 공간의 기계 규칙을 읽는 재미가 있다는 좋았지만 이동 동선이 길어 사고 흐름이 끊긴다는 이유로 오래 이어 하지는 못했다.,PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|FIRST_PERSON_PUZZLE|SCI_FI|WORLD_LOGIC,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|FIRST_PERSON_PUZZLE|SCI_FI|WORLD_LOGIC,일부 키워드는 맞지만 마찰 요인을 함께 학습해야 한다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-059,puzzle_solo,퍼즐 솔로 선호 플레이어,59,REVIEW,mixed_preference,MIXED,0.18,3,The Forgotten City,,The Forgotten City,the-forgotten-city,https://www.igdb.com/games/the-forgotten-city,slug_hint_only,PC,Adventure|RPG,Single player,리뷰 - The Forgotten City은 일부만 내 취향이었다,"The Forgotten City에서 재미를 느낀 순간은 있었다. 다만 퍼즐보다 대화와 탐문 비중이 커서 장르 기대와 다르다는 점이 반복되면서 내 핵심 취향과 거리가 생겼고, 장르 키워드는 긍정과 주의를 함께 달아야 한다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|TIME_LOOP|NARRATIVE,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|TIME_LOOP|DEDUCTION|NARRATIVE,일부 키워드는 맞지만 마찰 요인을 함께 학습해야 한다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-060,puzzle_solo,퍼즐 솔로 선호 플레이어,60,REVIEW,mixed_preference,MIXED,0.28,3.5,Her Story,,Her Story,her-story,https://www.igdb.com/games/her-story,slug_hint_only,PC,Puzzle|Simulator,Single player,리뷰 - Her Story 플레이 후 남은 애매한 감정,Her Story은 취향의 경계에 있는 게임이었다. 검색어를 떠올려 사건을 복원하는 방식이 독특하다는 점은 좋았지만 영상 단서를 보는 시간이 길어 수동 퍼즐감은 약하다는 점이 오래 플레이하는 데 방해가 됐다.,PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|FMV|SEARCH,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|FMV|DEDUCTION|SEARCH,일부 키워드는 맞지만 마찰 요인을 함께 학습해야 한다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-061,puzzle_solo,퍼즐 솔로 선호 플레이어,61,JOURNAL,mixed_preference,MIXED,0.08,,Telling Lies,,Telling Lies,telling-lies,https://www.igdb.com/games/telling-lies,slug_hint_only,PC,Adventure|Simulator,Single player,저널 - Telling Lies: 좋은 점과 마찰이 함께 남았다,오늘 Telling Lies을 하며 취향이 갈리는 지점을 메모했다. 대화 조각을 검색해 인물 관계를 재구성하는 재미가 있다는 좋았지만 퍼즐 해법보다 서사 감상이 중심이다는 이유로 오래 이어 하지는 못했다.,PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|FMV|NARRATIVE|SEARCH,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|FMV|NARRATIVE|SEARCH,일부 키워드는 맞지만 마찰 요인을 함께 학습해야 한다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-062,puzzle_solo,퍼즐 솔로 선호 플레이어,62,REVIEW,mixed_preference,MIXED,0.18,3,Immortality,,Immortality,immortality,https://www.igdb.com/games/immortality,slug_hint_only,PC,Puzzle|Adventure,Single player,리뷰 - Immortality은 일부만 내 취향이었다,"Immortality에서 재미를 느낀 순간은 있었다. 다만 해석 중심이라 명확한 정답 퍼즐을 기대하면 흔들린다는 점이 반복되면서 내 핵심 취향과 거리가 생겼고, 장르 키워드는 긍정과 주의를 함께 달아야 한다.",PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|FMV|IMAGE_MATCHING|MYSTERY,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|FMV|IMAGE_MATCHING|MYSTERY,일부 키워드는 맞지만 마찰 요인을 함께 학습해야 한다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
puzzle_solo-063,puzzle_solo,퍼즐 솔로 선호 플레이어,63,REVIEW,mixed_preference,MIXED,0.28,3.5,Disco Elysium,,Disco Elysium,disco-elysium,https://www.igdb.com/games/disco-elysium,slug_hint_only,PC,RPG|Adventure,Single player,리뷰 - Disco Elysium 플레이 후 남은 애매한 감정,Disco Elysium은 취향의 경계에 있는 게임이었다. 대화 추리와 선택지는 깊다는 점은 좋았지만 논리 퍼즐보다 텍스트 RPG라 피로도가 다르다는 점이 오래 플레이하는 데 방해가 됐다.,PUZZLE|SOLO_PLAY|LOGIC|DEDUCTION|SPATIAL_REASONING|EUREKA|NARRATIVE|DETECTIVE|RPG,GRIND|RANDOM_LOOT|PVP_PRESSURE|REFLEX_HEAVY|BUSYWORK|NARRATIVE|DETECTIVE|RPG,일부 키워드는 맞지만 마찰 요인을 함께 학습해야 한다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
